DSP,Relation,DSI,Source
DSP018097,has_ingredient,DSI000056,NHP
DSP018097,has_ingredient,DSI000184,NHP
DSP018097,has_ingredient,DSI000259,NHP
DSP018097,has_ingredient,DSI000189,NHP
DSP018098,has_ingredient,DSI000175,NHP
DSP018098,has_ingredient,DSI000058,NHP
DSP018098,has_ingredient,DSI000177,NHP
DSP018098,has_ingredient,DSI000207,NHP
DSP018098,has_ingredient,DSI000002,NHP
DSP018098,has_ingredient,DSI000077,NHP
DSP018098,has_ingredient,DSI000006,NHP
DSP018099,has_ingredient,DSI000176,NHP
DSP018100,has_ingredient,DSI000023,NHP
DSP018101,has_ingredient,DSI002303,NHP
DSP018101,has_ingredient,DSI000172,NHP
DSP018101,has_ingredient,DSI000012,NHP
DSP018101,has_ingredient,DSI000456,NHP
DSP018101,has_ingredient,DSI000071,NHP
DSP018101,has_ingredient,DSI000046,NHP
DSP018101,has_ingredient,DSI000013,NHP
DSP018101,has_ingredient,DSI000061,NHP
DSP018101,has_ingredient,DSI000003,NHP
DSP018101,has_ingredient,DSI000014,NHP
DSP018101,has_ingredient,DSI000015,NHP
DSP018101,has_ingredient,DSI000175,NHP
DSP018101,has_ingredient,DSI000161,NHP
DSP018101,has_ingredient,DSI000177,NHP
DSP018101,has_ingredient,DSI000192,NHP
DSP018101,has_ingredient,DSI000096,NHP
DSP018101,has_ingredient,DSI000017,NHP
DSP018101,has_ingredient,DSI000162,NHP
DSP018101,has_ingredient,DSI000018,NHP
DSP018101,has_ingredient,DSI000002,NHP
DSP018101,has_ingredient,DSI000019,NHP
DSP018101,has_ingredient,DSI000020,NHP
DSP018101,has_ingredient,DSI000021,NHP
DSP018101,has_ingredient,DSI000041,NHP
DSP018101,has_ingredient,DSI000022,NHP
DSP018101,has_ingredient,DSI000006,NHP
DSP018101,has_ingredient,DSI000328,NHP
DSP018102,has_ingredient,DSI000254,NHP
DSP018103,has_ingredient,DSI000044,NHP
DSP018103,has_ingredient,DSI000061,NHP
DSP018103,has_ingredient,DSI000018,NHP
DSP018103,has_ingredient,DSI000002,NHP
DSP018103,has_ingredient,DSI000019,NHP
DSP018103,has_ingredient,DSI000041,NHP
DSP018103,has_ingredient,DSI000006,NHP
DSP018104,has_ingredient,DSI000158,NHP
DSP018104,has_ingredient,DSI000229,NHP
DSP018104,has_ingredient,DSI000230,NHP
DSP018104,has_ingredient,DSI000231,NHP
DSP018104,has_ingredient,DSI000493,NHP
DSP018105,has_ingredient,DSI000010,NHP
DSP018105,has_ingredient,DSI000401,NHP
DSP018105,has_ingredient,DSI000693,NHP
DSP018105,has_ingredient,DSI001060,NHP
DSP018105,has_ingredient,DSI000259,NHP
DSP018105,has_ingredient,DSI000611,NHP
DSP018106,has_ingredient,DSI000161,NHP
DSP018106,has_ingredient,DSI000077,NHP
DSP018107,has_ingredient,DSI000013,NHP
DSP018107,has_ingredient,DSI000012,NHP
DSP018107,has_ingredient,DSI000372,NHP
DSP018107,has_ingredient,DSI000190,NHP
DSP018107,has_ingredient,DSI000181,NHP
DSP018108,has_ingredient,DSI000620,NHP
DSP018108,has_ingredient,DSI000591,NHP
DSP018108,has_ingredient,DSI000327,NHP
DSP018108,has_ingredient,DSI000199,NHP
DSP018108,has_ingredient,DSI000828,NHP
DSP018109,has_ingredient,DSI000521,NHP
DSP018109,has_ingredient,DSI000184,NHP
DSP018109,has_ingredient,DSI000259,NHP
DSP018109,has_ingredient,DSI000189,NHP
DSP018110,has_ingredient,DSI000344,NHP
DSP018110,has_ingredient,DSI000056,NHP
DSP018110,has_ingredient,DSI000195,NHP
DSP018110,has_ingredient,DSI000355,NHP
DSP018111,has_ingredient,DSI000244,NHP
DSP018111,has_ingredient,DSI000347,NHP
DSP018111,has_ingredient,DSI000090,NHP
DSP018111,has_ingredient,DSI000074,NHP
DSP018111,has_ingredient,DSI000873,NHP
DSP017932,has_ingredient,DSI000064,NHP
DSP018112,has_ingredient,DSI002672,NHP
DSP018112,has_ingredient,DSI000011,NHP
DSP018113,has_ingredient,DSI000361,NHP
DSP018114,has_ingredient,DSI000090,NHP
DSP018115,has_ingredient,DSI000587,NHP
DSP018115,has_ingredient,DSI000599,NHP
DSP018115,has_ingredient,DSI000029,NHP
DSP018115,has_ingredient,DSI000073,NHP
DSP018115,has_ingredient,DSI000113,NHP
DSP018115,has_ingredient,DSI000403,NHP
DSP018115,has_ingredient,DSI000571,NHP
DSP018115,has_ingredient,DSI000052,NHP
DSP018116,has_ingredient,DSI000361,NHP
DSP018117,has_ingredient,DSI000765,NHP
DSP018118,has_ingredient,DSI000557,NHP
DSP018118,has_ingredient,DSI000002,NHP
DSP018118,has_ingredient,DSI000000,NHP
DSP018118,has_ingredient,DSI000872,NHP
DSP018118,has_ingredient,DSI000076,NHP
DSP018118,has_ingredient,DSI000006,NHP
DSP018119,has_ingredient,DSI000055,NHP
DSP018120,has_ingredient,DSI000355,NHP
DSP018121,has_ingredient,DSI000587,NHP
DSP018121,has_ingredient,DSI000599,NHP
DSP018121,has_ingredient,DSI000029,NHP
DSP018121,has_ingredient,DSI000073,NHP
DSP018121,has_ingredient,DSI000113,NHP
DSP018121,has_ingredient,DSI000403,NHP
DSP018121,has_ingredient,DSI000571,NHP
DSP018121,has_ingredient,DSI000052,NHP
DSP018122,has_ingredient,DSI000081,NHP
DSP018122,has_ingredient,DSI000326,NHP
DSP018122,has_ingredient,DSI000113,NHP
DSP018123,has_ingredient,DSI000360,NHP
DSP018123,has_ingredient,DSI002672,NHP
DSP018123,has_ingredient,DSI001087,NHP
DSP018124,has_ingredient,DSI000587,NHP
DSP018124,has_ingredient,DSI000599,NHP
DSP018124,has_ingredient,DSI000029,NHP
DSP018124,has_ingredient,DSI000073,NHP
DSP018124,has_ingredient,DSI000113,NHP
DSP018124,has_ingredient,DSI000403,NHP
DSP018124,has_ingredient,DSI000571,NHP
DSP018124,has_ingredient,DSI000052,NHP
DSP018125,has_ingredient,DSI000230,NHP
DSP018125,has_ingredient,DSI000231,NHP
DSP018125,has_ingredient,DSI000229,NHP
DSP018126,has_ingredient,DSI000587,NHP
DSP018126,has_ingredient,DSI000599,NHP
DSP018126,has_ingredient,DSI000029,NHP
DSP018126,has_ingredient,DSI000073,NHP
DSP018126,has_ingredient,DSI000113,NHP
DSP018126,has_ingredient,DSI000403,NHP
DSP018126,has_ingredient,DSI000571,NHP
DSP018126,has_ingredient,DSI000052,NHP
DSP018127,has_ingredient,DSI000587,NHP
DSP018127,has_ingredient,DSI000599,NHP
DSP018127,has_ingredient,DSI000029,NHP
DSP018127,has_ingredient,DSI000073,NHP
DSP018127,has_ingredient,DSI000113,NHP
DSP018127,has_ingredient,DSI000403,NHP
DSP018127,has_ingredient,DSI000571,NHP
DSP018127,has_ingredient,DSI000052,NHP
DSP018128,has_ingredient,DSI001867,NHP
DSP018128,has_ingredient,DSI000172,NHP
DSP018128,has_ingredient,DSI000012,NHP
DSP018128,has_ingredient,DSI000071,NHP
DSP018128,has_ingredient,DSI000013,NHP
DSP018128,has_ingredient,DSI000061,NHP
DSP018128,has_ingredient,DSI000402,NHP
DSP018128,has_ingredient,DSI000173,NHP
DSP018128,has_ingredient,DSI000014,NHP
DSP018128,has_ingredient,DSI000015,NHP
DSP018128,has_ingredient,DSI000175,NHP
DSP018128,has_ingredient,DSI000176,NHP
DSP018128,has_ingredient,DSI000475,NHP
DSP018128,has_ingredient,DSI000161,NHP
DSP018128,has_ingredient,DSI000177,NHP
DSP018128,has_ingredient,DSI000178,NHP
DSP018128,has_ingredient,DSI000016,NHP
DSP018128,has_ingredient,DSI000017,NHP
DSP018128,has_ingredient,DSI000162,NHP
DSP018128,has_ingredient,DSI000018,NHP
DSP018128,has_ingredient,DSI000002,NHP
DSP018128,has_ingredient,DSI000019,NHP
DSP018128,has_ingredient,DSI000020,NHP
DSP018128,has_ingredient,DSI000021,NHP
DSP018128,has_ingredient,DSI000041,NHP
DSP018128,has_ingredient,DSI000413,NHP
DSP018128,has_ingredient,DSI000184,NHP
DSP018128,has_ingredient,DSI000359,NHP
DSP018128,has_ingredient,DSI000006,NHP
DSP018128,has_ingredient,DSI000042,NHP
DSP018129,has_ingredient,DSI000081,NHP
DSP018130,has_ingredient,DSI000255,NHP
DSP018131,has_ingredient,DSI000243,NHP
DSP018131,has_ingredient,DSI000158,NHP
DSP018131,has_ingredient,DSI000221,NHP
DSP018131,has_ingredient,DSI000754,NHP
DSP018132,has_ingredient,DSI000587,NHP
DSP018132,has_ingredient,DSI000007,NHP
DSP018132,has_ingredient,DSI000591,NHP
DSP018132,has_ingredient,DSI000008,NHP
DSP018132,has_ingredient,DSI000082,NHP
DSP018132,has_ingredient,DSI000372,NHP
DSP018132,has_ingredient,DSI001317,NHP
DSP018132,has_ingredient,DSI000191,NHP
DSP018132,has_ingredient,DSI000177,NHP
DSP018132,has_ingredient,DSI000403,NHP
DSP018132,has_ingredient,DSI000016,NHP
DSP018132,has_ingredient,DSI000364,NHP
DSP018132,has_ingredient,DSI000041,NHP
DSP018132,has_ingredient,DSI000052,NHP
DSP018132,has_ingredient,DSI000042,NHP
DSP018132,has_ingredient,DSI000017,NHP
DSP018133,has_ingredient,DSI000765,NHP
DSP018134,has_ingredient,DSI000861,NHP
DSP018134,has_ingredient,DSI000012,NHP
DSP018134,has_ingredient,DSI000013,NHP
DSP018134,has_ingredient,DSI000014,NHP
DSP018134,has_ingredient,DSI000297,NHP
DSP018134,has_ingredient,DSI000015,NHP
DSP018134,has_ingredient,DSI000349,NHP
DSP018134,has_ingredient,DSI000097,NHP
DSP018134,has_ingredient,DSI000016,NHP
DSP018134,has_ingredient,DSI000477,NHP
DSP018134,has_ingredient,DSI000017,NHP
DSP018134,has_ingredient,DSI000018,NHP
DSP018134,has_ingredient,DSI000019,NHP
DSP018134,has_ingredient,DSI000020,NHP
DSP018134,has_ingredient,DSI000021,NHP
DSP018134,has_ingredient,DSI000419,NHP
DSP018135,has_ingredient,DSI000352,NHP
DSP018135,has_ingredient,DSI000354,NHP
DSP018135,has_ingredient,DSI000491,NHP
DSP018136,has_ingredient,DSI000639,NHP
DSP018136,has_ingredient,DSI002561,NHP
DSP018136,has_ingredient,DSI000684,NHP
DSP018136,has_ingredient,DSI000123,NHP
DSP018136,has_ingredient,DSI001852,NHP
DSP018136,has_ingredient,DSI000180,NHP
DSP018136,has_ingredient,DSI000141,NHP
DSP018136,has_ingredient,DSI002673,NHP
DSP018136,has_ingredient,DSI000995,NHP
DSP018136,has_ingredient,DSI000481,NHP
DSP018137,has_ingredient,DSI000620,NHP
DSP018137,has_ingredient,DSI000154,NHP
DSP018137,has_ingredient,DSI000443,NHP
DSP018137,has_ingredient,DSI000277,NHP
DSP018137,has_ingredient,DSI000603,NHP
DSP018137,has_ingredient,DSI000598,NHP
DSP018137,has_ingredient,DSI000373,NHP
DSP018137,has_ingredient,DSI000161,NHP
DSP018137,has_ingredient,DSI000403,NHP
DSP018137,has_ingredient,DSI000192,NHP
DSP018137,has_ingredient,DSI000774,NHP
DSP018137,has_ingredient,DSI000002,NHP
DSP018137,has_ingredient,DSI000036,NHP
DSP018137,has_ingredient,DSI000364,NHP
DSP018137,has_ingredient,DSI000493,NHP
DSP018137,has_ingredient,DSI000155,NHP
DSP018138,has_ingredient,DSI000443,NHP
DSP018138,has_ingredient,DSI000071,NHP
DSP018138,has_ingredient,DSI000014,NHP
DSP018138,has_ingredient,DSI000441,NHP
DSP018138,has_ingredient,DSI000020,NHP
DSP018138,has_ingredient,DSI000021,NHP
DSP018139,has_ingredient,DSI000012,NHP
DSP018139,has_ingredient,DSI000082,NHP
DSP018139,has_ingredient,DSI000363,NHP
DSP018139,has_ingredient,DSI000986,NHP
DSP018140,has_ingredient,DSI000443,NHP
DSP018140,has_ingredient,DSI000258,NHP
DSP018140,has_ingredient,DSI000262,NHP
DSP018140,has_ingredient,DSI000172,NHP
DSP018140,has_ingredient,DSI000012,NHP
DSP018140,has_ingredient,DSI000070,NHP
DSP018140,has_ingredient,DSI000071,NHP
DSP018140,has_ingredient,DSI000013,NHP
DSP018140,has_ingredient,DSI000061,NHP
DSP018140,has_ingredient,DSI000014,NHP
DSP018140,has_ingredient,DSI000757,NHP
DSP018140,has_ingredient,DSI000158,NHP
DSP018140,has_ingredient,DSI000373,NHP
DSP018140,has_ingredient,DSI000190,NHP
DSP018140,has_ingredient,DSI000171,NHP
DSP018140,has_ingredient,DSI000161,NHP
DSP018140,has_ingredient,DSI000177,NHP
DSP018140,has_ingredient,DSI001211,NHP
DSP018140,has_ingredient,DSI000403,NHP
DSP018140,has_ingredient,DSI000178,NHP
DSP018140,has_ingredient,DSI000085,NHP
DSP018140,has_ingredient,DSI000096,NHP
DSP018140,has_ingredient,DSI000016,NHP
DSP018140,has_ingredient,DSI000017,NHP
DSP018140,has_ingredient,DSI000407,NHP
DSP018140,has_ingredient,DSI000162,NHP
DSP018140,has_ingredient,DSI000018,NHP
DSP018140,has_ingredient,DSI000356,NHP
DSP018140,has_ingredient,DSI000002,NHP
DSP018140,has_ingredient,DSI000036,NHP
DSP018140,has_ingredient,DSI000019,NHP
DSP018140,has_ingredient,DSI000183,NHP
DSP018140,has_ingredient,DSI000011,NHP
DSP018140,has_ingredient,DSI000020,NHP
DSP018140,has_ingredient,DSI000021,NHP
DSP018140,has_ingredient,DSI000041,NHP
DSP018140,has_ingredient,DSI000413,NHP
DSP018140,has_ingredient,DSI000184,NHP
DSP018140,has_ingredient,DSI000006,NHP
DSP018141,has_ingredient,DSI001009,NHP
DSP018142,has_ingredient,DSI000254,NHP
DSP018142,has_ingredient,DSI000255,NHP
DSP018143,has_ingredient,DSI000044,NHP
DSP018144,has_ingredient,DSI000007,NHP
DSP018144,has_ingredient,DSI000071,NHP
DSP018144,has_ingredient,DSI000364,NHP
DSP018144,has_ingredient,DSI000176,NHP
DSP018144,has_ingredient,DSI000158,NHP
DSP018144,has_ingredient,DSI000229,NHP
DSP018144,has_ingredient,DSI000230,NHP
DSP018144,has_ingredient,DSI000231,NHP
DSP018144,has_ingredient,DSI000161,NHP
DSP018144,has_ingredient,DSI000403,NHP
DSP018144,has_ingredient,DSI000192,NHP
DSP018144,has_ingredient,DSI000162,NHP
DSP018144,has_ingredient,DSI000270,NHP
DSP018144,has_ingredient,DSI000041,NHP
DSP018144,has_ingredient,DSI000155,NHP
DSP018145,has_ingredient,DSI000205,NHP
DSP018145,has_ingredient,DSI000161,NHP
DSP018145,has_ingredient,DSI000009,NHP
DSP018145,has_ingredient,DSI000021,NHP
DSP018145,has_ingredient,DSI000006,NHP
DSP018145,has_ingredient,DSI000586,NHP
DSP018146,has_ingredient,DSI000172,NHP
DSP018146,has_ingredient,DSI000012,NHP
DSP018146,has_ingredient,DSI000070,NHP
DSP018146,has_ingredient,DSI000071,NHP
DSP018146,has_ingredient,DSI000061,NHP
DSP018146,has_ingredient,DSI000173,NHP
DSP018146,has_ingredient,DSI000014,NHP
DSP018146,has_ingredient,DSI000570,NHP
DSP018146,has_ingredient,DSI000175,NHP
DSP018146,has_ingredient,DSI000176,NHP
DSP018146,has_ingredient,DSI000161,NHP
DSP018146,has_ingredient,DSI000177,NHP
DSP018146,has_ingredient,DSI000178,NHP
DSP018146,has_ingredient,DSI000016,NHP
DSP018146,has_ingredient,DSI000017,NHP
DSP018146,has_ingredient,DSI000018,NHP
DSP018146,has_ingredient,DSI000002,NHP
DSP018146,has_ingredient,DSI000019,NHP
DSP018146,has_ingredient,DSI000020,NHP
DSP018146,has_ingredient,DSI000021,NHP
DSP018146,has_ingredient,DSI000041,NHP
DSP018146,has_ingredient,DSI000022,NHP
DSP018146,has_ingredient,DSI000184,NHP
DSP018146,has_ingredient,DSI000359,NHP
DSP018146,has_ingredient,DSI000351,NHP
DSP018146,has_ingredient,DSI000006,NHP
DSP018147,has_ingredient,DSI000055,NHP
DSP018148,has_ingredient,DSI000189,NHP
DSP018149,has_ingredient,DSI000261,NHP
DSP018150,has_ingredient,DSI000603,NHP
DSP018151,has_ingredient,DSI000519,NHP
DSP018151,has_ingredient,DSI000289,NHP
DSP018151,has_ingredient,DSI000042,NHP
DSP018152,has_ingredient,DSI000228,NHP
DSP018153,has_ingredient,DSI001026,NHP
DSP018153,has_ingredient,DSI000456,NHP
DSP018153,has_ingredient,DSI000082,NHP
DSP018153,has_ingredient,DSI000002,NHP
DSP018154,has_ingredient,DSI001039,NHP
DSP018155,has_ingredient,DSI000997,NHP
DSP005777,has_ingredient,DSI002674,NHP
DSP005777,has_ingredient,DSI000344,NHP
DSP005777,has_ingredient,DSI000555,NHP
DSP005777,has_ingredient,DSI000506,NHP
DSP005777,has_ingredient,DSI002055,NHP
DSP005777,has_ingredient,DSI000413,NHP
DSP005777,has_ingredient,DSI000351,NHP
DSP018156,has_ingredient,DSI000014,NHP
DSP018156,has_ingredient,DSI000018,NHP
DSP018156,has_ingredient,DSI000036,NHP
DSP018156,has_ingredient,DSI000019,NHP
DSP018156,has_ingredient,DSI000011,NHP
DSP018156,has_ingredient,DSI000020,NHP
DSP018156,has_ingredient,DSI000021,NHP
DSP018156,has_ingredient,DSI000006,NHP
DSP018157,has_ingredient,DSI000943,NHP
DSP018158,has_ingredient,DSI000587,NHP
DSP018158,has_ingredient,DSI000599,NHP
DSP018158,has_ingredient,DSI000029,NHP
DSP018158,has_ingredient,DSI000073,NHP
DSP018158,has_ingredient,DSI000113,NHP
DSP018158,has_ingredient,DSI000403,NHP
DSP018158,has_ingredient,DSI000571,NHP
DSP018158,has_ingredient,DSI000052,NHP
DSP018159,has_ingredient,DSI000587,NHP
DSP018159,has_ingredient,DSI000599,NHP
DSP018159,has_ingredient,DSI000029,NHP
DSP018159,has_ingredient,DSI000073,NHP
DSP018159,has_ingredient,DSI000113,NHP
DSP018159,has_ingredient,DSI000403,NHP
DSP018159,has_ingredient,DSI000571,NHP
DSP018159,has_ingredient,DSI000052,NHP
DSP018160,has_ingredient,DSI000587,NHP
DSP018160,has_ingredient,DSI000599,NHP
DSP018160,has_ingredient,DSI000029,NHP
DSP018160,has_ingredient,DSI000073,NHP
DSP018160,has_ingredient,DSI000113,NHP
DSP018160,has_ingredient,DSI000403,NHP
DSP018160,has_ingredient,DSI000571,NHP
DSP018160,has_ingredient,DSI000052,NHP
DSP018161,has_ingredient,DSI000012,NHP
DSP018161,has_ingredient,DSI000013,NHP
DSP018161,has_ingredient,DSI000014,NHP
DSP018161,has_ingredient,DSI000015,NHP
DSP018161,has_ingredient,DSI000016,NHP
DSP018161,has_ingredient,DSI000017,NHP
DSP018161,has_ingredient,DSI000018,NHP
DSP018161,has_ingredient,DSI000019,NHP
DSP018161,has_ingredient,DSI000020,NHP
DSP018161,has_ingredient,DSI000021,NHP
DSP018162,has_ingredient,DSI000587,NHP
DSP018162,has_ingredient,DSI000599,NHP
DSP018162,has_ingredient,DSI000029,NHP
DSP018162,has_ingredient,DSI000073,NHP
DSP018162,has_ingredient,DSI000113,NHP
DSP018162,has_ingredient,DSI000403,NHP
DSP018162,has_ingredient,DSI000571,NHP
DSP018162,has_ingredient,DSI000052,NHP
DSP018163,has_ingredient,DSI000071,NHP
DSP018163,has_ingredient,DSI000022,NHP
DSP018164,has_ingredient,DSI000587,NHP
DSP018164,has_ingredient,DSI000599,NHP
DSP018164,has_ingredient,DSI000029,NHP
DSP018164,has_ingredient,DSI000073,NHP
DSP018164,has_ingredient,DSI000113,NHP
DSP018164,has_ingredient,DSI000403,NHP
DSP018164,has_ingredient,DSI000571,NHP
DSP018164,has_ingredient,DSI000052,NHP
DSP018165,has_ingredient,DSI000155,NHP
DSP018165,has_ingredient,DSI000274,NHP
DSP018165,has_ingredient,DSI001790,NHP
DSP018165,has_ingredient,DSI000014,NHP
DSP018165,has_ingredient,DSI000404,NHP
DSP018165,has_ingredient,DSI000305,NHP
DSP018165,has_ingredient,DSI000085,NHP
DSP018165,has_ingredient,DSI000064,NHP
DSP018165,has_ingredient,DSI000002,NHP
DSP018165,has_ingredient,DSI000278,NHP
DSP018165,has_ingredient,DSI000020,NHP
DSP018165,has_ingredient,DSI000021,NHP
DSP018166,has_ingredient,DSI000059,NHP
DSP018166,has_ingredient,DSI001366,NHP
DSP018166,has_ingredient,DSI000346,NHP
DSP018166,has_ingredient,DSI000071,NHP
DSP018166,has_ingredient,DSI000014,NHP
DSP018166,has_ingredient,DSI000246,NHP
DSP018166,has_ingredient,DSI000074,NHP
DSP018166,has_ingredient,DSI000043,NHP
DSP018166,has_ingredient,DSI000017,NHP
DSP018166,has_ingredient,DSI000180,NHP
DSP018166,has_ingredient,DSI000064,NHP
DSP018166,has_ingredient,DSI000018,NHP
DSP018166,has_ingredient,DSI000019,NHP
DSP018166,has_ingredient,DSI000462,NHP
DSP018166,has_ingredient,DSI000020,NHP
DSP018166,has_ingredient,DSI000021,NHP
DSP018167,has_ingredient,DSI000096,NHP
DSP018167,has_ingredient,DSI000017,NHP
DSP018167,has_ingredient,DSI000011,NHP
DSP018167,has_ingredient,DSI000020,NHP
DSP018167,has_ingredient,DSI000021,NHP
DSP018167,has_ingredient,DSI000041,NHP
DSP018167,has_ingredient,DSI000022,NHP
DSP018167,has_ingredient,DSI000184,NHP
DSP018168,has_ingredient,DSI000587,NHP
DSP018168,has_ingredient,DSI000599,NHP
DSP018168,has_ingredient,DSI000029,NHP
DSP018168,has_ingredient,DSI000073,NHP
DSP018168,has_ingredient,DSI000113,NHP
DSP018168,has_ingredient,DSI000403,NHP
DSP018168,has_ingredient,DSI000571,NHP
DSP018168,has_ingredient,DSI000052,NHP
DSP018169,has_ingredient,DSI000155,NHP
DSP018170,has_ingredient,DSI000587,NHP
DSP018170,has_ingredient,DSI000599,NHP
DSP018170,has_ingredient,DSI000029,NHP
DSP018170,has_ingredient,DSI000073,NHP
DSP018170,has_ingredient,DSI000113,NHP
DSP018170,has_ingredient,DSI000403,NHP
DSP018170,has_ingredient,DSI000571,NHP
DSP018170,has_ingredient,DSI000052,NHP
DSP018171,has_ingredient,DSI000228,NHP
DSP018172,has_ingredient,DSI000443,NHP
DSP018172,has_ingredient,DSI000273,NHP
DSP018172,has_ingredient,DSI000274,NHP
DSP018172,has_ingredient,DSI000545,NHP
DSP018172,has_ingredient,DSI001333,NHP
DSP018172,has_ingredient,DSI000404,NHP
DSP018172,has_ingredient,DSI000097,NHP
DSP018172,has_ingredient,DSI000336,NHP
DSP018172,has_ingredient,DSI000277,NHP
DSP018172,has_ingredient,DSI000278,NHP
DSP018172,has_ingredient,DSI000042,NHP
DSP018172,has_ingredient,DSI000280,NHP
DSP018172,has_ingredient,DSI000881,NHP
DSP018173,has_ingredient,DSI000228,NHP
DSP018174,has_ingredient,DSI001706,NHP
DSP018175,has_ingredient,DSI000189,NHP
DSP018176,has_ingredient,DSI001520,NHP
DSP018177,has_ingredient,DSI001520,NHP
DSP018178,has_ingredient,DSI000418,NHP
DSP018178,has_ingredient,DSI000171,NHP
DSP018178,has_ingredient,DSI000172,NHP
DSP018178,has_ingredient,DSI000022,NHP
DSP018179,has_ingredient,DSI001780,NHP
DSP018180,has_ingredient,DSI000044,NHP
DSP018180,has_ingredient,DSI000014,NHP
DSP018180,has_ingredient,DSI000161,NHP
DSP018180,has_ingredient,DSI000018,NHP
DSP018180,has_ingredient,DSI000002,NHP
DSP018180,has_ingredient,DSI000041,NHP
DSP018180,has_ingredient,DSI000022,NHP
DSP018180,has_ingredient,DSI000184,NHP
DSP018180,has_ingredient,DSI000006,NHP
DSP018181,has_ingredient,DSI000059,NHP
DSP018181,has_ingredient,DSI000071,NHP
DSP018181,has_ingredient,DSI000060,NHP
DSP018181,has_ingredient,DSI000014,NHP
DSP018181,has_ingredient,DSI000066,NHP
DSP018181,has_ingredient,DSI000188,NHP
DSP018181,has_ingredient,DSI000016,NHP
DSP018181,has_ingredient,DSI000019,NHP
DSP018181,has_ingredient,DSI000020,NHP
DSP018181,has_ingredient,DSI000021,NHP
DSP018181,has_ingredient,DSI000041,NHP
DSP018181,has_ingredient,DSI000022,NHP
DSP018182,has_ingredient,DSI002675,NHP
DSP018183,has_ingredient,DSI000014,NHP
DSP018183,has_ingredient,DSI000299,NHP
DSP018183,has_ingredient,DSI000158,NHP
DSP018183,has_ingredient,DSI000058,NHP
DSP018183,has_ingredient,DSI000016,NHP
DSP018183,has_ingredient,DSI000020,NHP
DSP018184,has_ingredient,DSI000561,NHP
DSP018184,has_ingredient,DSI002676,NHP
DSP018184,has_ingredient,DSI002677,NHP
DSP018184,has_ingredient,DSI000168,NHP
DSP018184,has_ingredient,DSI000072,NHP
DSP018184,has_ingredient,DSI000466,NHP
DSP018184,has_ingredient,DSI000304,NHP
DSP018184,has_ingredient,DSI001105,NHP
DSP018184,has_ingredient,DSI000264,NHP
DSP018184,has_ingredient,DSI001353,NHP
DSP018184,has_ingredient,DSI000469,NHP
DSP018184,has_ingredient,DSI000075,NHP
DSP018185,has_ingredient,DSI000155,NHP
